920097003916361730,"If it left you uncomfortable, nervous, paranoid, distrusting, or hurt you have the right to #MeToo no level of harassment is okay",
919936644605554688,"Agonizing to see the number of #MeToo . Sadly not surprised. Worse still the number of my fellow men who will ignore, deny & continue.",
919824211027296257,Why do black people always have to be compared to the gay comnuties or kids or women? Are we that vulnerable? Damn respect me a man! #MeToo,
920051897691770880,"sad thing about #MeToo is that not only can most girls I know be included in this, but most girls I know can also remember NUMEROUS times this has happened to them",
921072435625103360,#MeToo I know we are millions,
920424870734790657,I think everyone is out to sexually assault me just because they look at me or act friendly. I need a contract to go on a date. LOL #MeToo,
920120035795902464,Hopefully that women has said #MeToo .,
921136606697758720,"I am a survivor, Jimmy Savile assaulted me when I was 18. I only spoke out 5yrs ago. It was hard to talk about after 30yrs. #BeStrong #MeToo",
920359320746905600,#MeToo,
919888139866472449,When your male co-worker makes sexually suggestive comments #metoo,
920127378994626561,"#metoo because we can never be silenced, because we are ever deserving of love",
924410662788444160,#MeToo,
919895850125492225,This thread. #MeToo https:// twitter.com/meenakandasamy /status/919854310955118593 …,
919901139793076224,#metoo,
920065312845942790,#metoo Me too,
921447663362490368,First date. He climbs on top of me and says no one would hear me if I screamed 'rape' #metoo,
921419192376680448,#MeToo,
920011636538306560,Please follow #metoo & show support to so many who are using today to open up about personal experiences they've had with sexual assault.,
919979282775937024,#MeToo We need to speak up and put a stop to the abusers being able to get away with it...,
920671842326728704,#MeTo By which I mean that I helped make possible several of the #MeToo posts I've seen. We are the bad guys. We can end this.,
920153274539487232,This #MeToo trend is so eye opening. It’s crazy,
920850402895187968,#MeToo hope n pray my girls never have to say that n raise my boy right.,
919874168497287168," #MeToo Floods Social Media With Stories of Harassment and Assault"" by ANNA CODREA-RADO via @NYTimes http:// ift.tt/2ysLwSf""",
919830748797927425,#MeToo,
919846768459898880,They only stopped following when I spun around to scream at them and I looked like I was going to hit them. 1 street from home. #metoo,
920930710151729152,The latest Kate's Page! https:// paper.li/cathybabao/134 9080360?edition_id=132cad90-b4a8-11e7-a385-0cc47a0d1605 … #mipcom #metoo,
920079822126309376,#MeToo,
919876258565115905,"Walking to work 17yrs ago, in London, a stranger felt he had the right to grab my breast as he walked past. He got away with it. :-( #MeToo",
920915497759076352,"At a time when #MeToo is viral people still choose to ask questions like why was she having sex with him?"", ""Why did she not care abt being""",
920135600841175040,"The world is a little smaller today. Unsettling as it is, #metoo shows me there is strength in empathy and numbers. my goes out to u all",
923134891738521600,Brussels faces its own harassment demons https://www. politico.eu/article/sexual -harassment-brussels-faces-its-own-demons/ … #MeToo,
921902607173644288,Me too #MeToo pic.twitter.com/41JNo9Tz82,
920402163708329984,It breaks my heart to read all the #MeToo stories. Respect and love to all of you.,
922990101671620613,"I’m Not Afraid Anymore,I’m Just Angry #MeToo https:// twitter.com/rosemcgowan/st atus/922965248834879488 …",
920242137354199040,Celebs React To #MeToo Campaign Bringing Awareness To Sexual Abuse https:// trib.al/BkLipL3,
919993418247557120,#MeToo,
920052795079909376,Advice from my friend Daniel: Hey guys: tomorrow we're going to see a backlash to #metoo . We're going to see... http:// fb.me/OWSIgHou,
920160832591482881,"because when you finally have the courage to tell someone, it’s “too late” #metoo",
919933261907820544,#Metoo https:// twitter.com/thecut/status/ 919932783367159809 …,
920085731418214400,Thousands of courageous #women come out and share their deeply moving stories about #sexualharassment #METOO #WomenSupportingWomen,
919858563492777985,Transitional Forms Richard Dawkins and the Darwinists Dream of Having #stakvk #MeToo #Opinion #MondayMotivation http:// goo.gl/bFGsNR,
920259787488743424,"#Metoo Micro-aggressions can’t be quantified as assault but whisper “You’re not welcome”, “Your story doesn’t matter”. 4/7",
920331313806172160,October 1986. I was 14. #MeToo,
921007890957262848,This #MeToo hashtag is really revealing what so far happened to women when they step out their home. being a man i felt ashamed on this,
920036608384077825,#MeToo,
920120060890378241,"Reminder that if a woman didn't post #MeToo , it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",
920036181403885568,Probably deleting. I'll wait. But I'm ashamed. I feel like it was my fault and no one should know. #MeToo,
922164752746516480,#MeToo hashtag network visualization – Erin Gallagher – Medium http:// fb.me/78M1XnGr2,
919842389086343169,"#MeToo . celebrate every victory, turn the tables on the predators and exact revenge where you can. even if nobody saved us we can still save others. none of us are alone. pic.twitter.com/Y5g1s8kNB1",
919897353884024832,#MeToo,
919818225931640834,#MeToo https:// twitter.com/MrsTucciAngell /status/919755314467020801 …,
920039078996987905,Elementary school. Middle school. High school. College. Every job since college (with one exception). It doesn’t seem to end for us. #metoo,
920356674329808896,#MeToo,
920307443195924486,#iwill and #ibelieveyou are important advancements of #metoo but so nauseating when some of the people posting them defended your attacker,
920107829431885824,#MeToo,
921733544862294018,#MeToo : Women Share Stories of Sexual Harassment https:// nyti.ms/2gVj8i3,
920661063670140929,"To all of you, out there, sharing your stories, be it on #YesAllWomen , #TheEmptyChair , or #MeToo ... #IHearYou and #IBelieveYou .",
919988813669322753,#MeToo,
921901604093259777,"#himthough #metoo men, please listen to people disclosing their experiences to you. if you are not sure what to say, just listen.",
920069353969737728,#metoo,
923969217136914435,"Hey Jackie--nice ass"" strains credulity. But Twitter trending tends to make the incredible worth asserting anyway. #MeToo""",
923460917748215809,"@Europarl_EN Debate Combating sexual #harassment & #abuse in the #EU "" with @MalmstromEU #MeToo (OR) [VIDEO]: http:// youtu.be/9omfQqPuc2A pic.twitter.com/veLnsM2nFw""",
920083042508648448,#MeToo,
921027739062239232,all these #METOO actresses have done NUDE SCENES,
920152574581510144,I met a MP when I was srchng 4 a sponsor 4 the fight agnst addiction. He suggested 2 let's go for trip #metoo,
920105058993426432,"Resolve to be a decent man. Resolve to raise decent men. As good as men do for the world, these #metoo posts are sickening to read.",
920842028728057856,The latest The Metaphysical Stuff Daily! https:// paper.li/Sara_Valor/met aphysical-stuff?edition_id=d9871a20-b476-11e7-8bb0-0cc47a0d1609 … Thanks to @Akashic101 #metoo #podcast,
920094829710897152,My story #metoo pic.twitter.com/2Tqxkulaco,
920291151961362433,"Sometimes when I start to feel comfortable with someone & tell them my #MeToo experiences, they get too uncomfortable so I apologize pic.twitter.com/WD4M8CvWno",
920153786965880832,I'm shocked at how many #MeToo tweets there are. I had no idea it's happen to so many. I'm so sorry for anyone who's been through it #NoMore,
920331211570143232,I’m a #metoo too,
923367917890260992,TNOWC KIRBS SISTAH GIRL NIGHT #MeToo pic.twitter.com/p84NwwHO2u,
919838988264968192,Halloween Skull Leather Costume For Men - Leather Jacket Inn #MondayMotivation #r4today #MeToo #Jackets https:// buff.ly/2yrjlTh pic.twitter.com/EDO0VbvTaT,
920732978996760577,Gold Medal Gymnast McKayla Moroney Joins #MeToo Movement http:// dlvr.it/PwP6tP,
920084051368841217,#metoo pic.twitter.com/r1B6uGXuGs,
920302292842287105,Thank you @hodakotb @KathieLGifford &amp; @GretchenCarlson for making speak up about my scars as a domestic violence victim. I AM STRONG. #metoo,
920315802443702272,"What would happen if one woman told the truth about her life? The world would split open"" - Muriel Rukeyser #MeToo""",
920309386488242176,#metoo I pray for every single woman who has ever been assaulted or harrassed. My mother… https://www. instagram.com/p/BaWqHLHDKHW/,
920663542965194752,“I Was Suspended from Facebook for my #MeToo Post” by @dcopaken https:// medium.com/@dcopaken/sund ay-night-like-so-many-other-women-i-created-a-metoo-post-65574472c33e …,
920275867594403843,". So in response to #metoo , how about men responding #nomore or #neveragain . Come on guys, you need to be in this with us.",
923994656874123264,#ROSEARMY #MeToo pic.twitter.com/otjGm0uw7N,
919927242293153793,#MeToo,
920126374001614848,#wokebae #metoo https:// twitter.com/bambudepistola /status/920108454672400384 …,
922108023056805888,"For every #metoo I think of good men I love - how I wish my big bro could have rendered aid. W/ force if nec. For me, for you all. #metoo",
920028721721069568,#FaceOfMeevee #MeToo #womenofworld #unicef #traditional #face #eyes #beauty #of #world #beautiful #stream #live #event #nigeria pic.twitter.com/awefHakogS,
924543975960092672,#MeToo https:// twitter.com/SoDamnTrue/sta tus/924500294133788673 …,
920045572559704066,#MeToo First time at 13. Multiple times at work.,
920717977024106499,"Tip #1: Start conversations about safety when your kids are young"" @RAINN01 https://www. rainn.org/node/2148 #ChildSexualAbuse #MeToo #Consent #Rape""",
920711286991851521,#metoo https:// twitter.com/esquirelat/sta tus/920711078459445251 …,
920130533409021952,#MeToo & I pray for you pic.twitter.com/fVMxYkSYpW,
920026922385424384,It's so hard for me to come out and say #MeToo,
924979601331376128,#Metoo https:// youtu.be/hEyeEFSFaOA,
922116896505454592,#EmpowermentHour #MeToo #MenToo education starts at home https:// twitter.com/lvview/status/ 922116722567536640 …,
920095496332603392,#MeToo,
920142361526722565,#MeToo,
921237074702884865,This might explain some shit #tackstactical #metoo @Tacks Tactical https://www. instagram.com/p/BadP19blKxS/,
921059793141411840,Worked in women dominated workplace twice & sexually harassed both times - and I'm fugly! #MeToo #notjustwomen,
922269853192294400,#MeToo,
920100050407059456,“You’re beautiful” -creep on the street I didn’t fucking ask #metoo,
920052879204892673,"Recovery is always possible, even if it hurts. So yeah, #MeToo",
920376556308107264,"So many years, I dare not speak or think of it. Afraid to let memories in or let my guard down. I still mourn that part of myself #metoo",
920402098092691456,#metoo dedicated to you. https:// mauritianmemoirs.wordpress.com/2017/10/17/met oo-dedicated-to-you/ …,
919886240819933184,#MeToo,
920088404976717824,A substitute teacher at my high school would tell me what he wanted to do to me. I was 16. The school did nothing. #MeToo,
920325159080419328,"#MeToo too many times to count, being disrespected and subjected to abuse just for being a woman #standstrong #together",
920373816043429890,#metoo,
920106701965144065,#metoo,
920334937265500161,Denied an A in HS Chemistry at age 16 for refusing to go into the storage room with my pedophile Chemistry teacher. #metoo #manyexamples,
925145616283590656," #MeToo : Does the Government Have a Role to Play in Curbing Sexual Assault?"" via @Countable https://www. countable.us/articles/1332- metoo-does-government-role-play-curbing-sexual-assault …""",
924004576986005506,"To #MeToo , I recognise that I have been complicit in & even lead conversations which in hindsight was harassment. I'm very sorry to all.",
919941733709905920,I was molested when I was 6When I was 12 I spoke out about itMy mom and sister took me to a place called stigamòt a place where Women #metoo,
919891385146363905,The number of people I'm seeing getting attacked over their #metoo statuses on Facebook is really disheartening,
